,Account_Enquiry,Cancellation,Checkout Issue,Color,Giftcard_Issues,Layaway Query,Manufacturer Information,Material,Order_Assistance,Order_Issue,Payment Issues,Plan Device Upgrae,Price Match,Price _Enquiry,Product Comparison,Product Details,Product Inventory,Promotions/Deals/Discounts,Return Policy,Rewards,Shipping Inquiry,Size-Shape,Store_Pickup_Queries,System Issue,Warranty Enquiry
Payment Issues,-0.868764415015,-0.947922686532,-0.977349261674,-1.00511584467,-1.23546291486,-1.08554755448,-0.882386038016,-0.982345180278,-1.01037085123,-0.888189299895,-0.684695295236,-0.997573584005,-1.01080428497,-1.24065871731,-0.872337268774,-1.28026425298,-1.36395555457,-1.17294423329,-0.88951046363,-1.15851738576,-1.09009037166,-0.937909887387,-0.702012004151,-0.931909387823,-0.992264025081
Price Match,-1.08314694752,-1.06391248069,-0.993342182575,-1.18371809383,-1.51730516258,-1.41824083643,-1.14100362564,-1.02506702107,-1.36663616661,-2.09150261213,-1.19366168122,-1.04255545528,1.87543013852,-2.19841006766,-1.04615110421,-1.76183156002,-1.36881847451,-0.97446002626,-1.8204276259,-1.03554444291,-1.56206395384,-1.23314796359,-2.14016923994,-1.04812245635,-1.09783687565
Product Inventory,-1.15323375934,-1.16067542679,-1.16334747971,-1.22327842787,-1.56005569195,-0.995998022772,-1.01018268585,-1.17033656177,-0.884362325443,-1.47354905107,-1.08304416156,-1.09045170616,-1.54515014122,-1.13433838161,-1.16461599654,-0.379433549434,-0.227798978148,-0.617151959334,-1.16737052387,-0.978738586515,-1.78149794211,-0.556777741472,-1.61207307709,-1.05386474383,-1.05634006218
Product Inventory,-0.973724831996,-1.00258751247,-1.00877598997,-1.08900482175,-1.43575773595,-1.23053402101,-0.767657104537,-1.0860549552,-1.38903352824,-1.98361858573,-1.28769990785,-1.05159093851,-1.25285560742,-1.21845684243,-0.995886705268,-0.578544864618,-0.305904424887,-1.621692389,-1.48583935892,-1.22477526677,-1.60839819562,-0.490496250956,-1.06464479147,-0.979689055854,-1.11439164335
Product Inventory,-1.08973597959,-1.24128497012,-1.07379876889,-1.15701246164,-1.20778530935,-1.0298117904,-1.29255075182,-1.38717988558,-1.72499402565,-2.52782956077,-1.09925284537,-1.0846878113,-1.13028996092,-1.61171262645,-1.25552474604,-1.40387649263,0.239438860959,-1.51978897478,-1.57755364579,-1.68114536656,-1.99201710504,-2.18455469775,-0.195304946279,-1.19778010765,-1.15151444961
Product Details,-1.3394376697,-1.21416218401,-1.14771400042,-1.00219611608,-1.40489692172,-1.15325620867,-1.17211068704,-1.29485400985,-1.30709794671,-1.46415933776,-1.49418206299,-1.22286599179,-1.32273169345,-1.15867459161,-1.11336849716,1.81817606042,-1.16223225565,-1.30887515625,-1.38736769972,-1.63992325577,-1.67756071493,-1.4260908835,-1.40314355766,-1.15373598071,-1.04395753354
Account_Enquiry,0.548023707689,-1.29538401927,-1.06398591588,-1.30017038286,-1.30601240501,-1.43279111734,-1.31274272759,-1.21987338005,-0.86756168808,-0.429850364246,-0.946420365154,-1.11082506714,-1.44941021262,-1.11656667653,-1.36211266389,-1.09106040606,-1.17240523958,-1.08129126929,-1.49623774618,-1.2323497218,-1.30211836465,-1.53157616079,-1.29288066001,-1.14401840672,-1.18417152466
Product Details,-1.05437399539,-1.05111885379,-1.04730109309,-1.18166497714,-1.2495981033,-1.13870883565,-0.957923078425,-1.16546822552,-1.78057797379,-0.965934656504,-1.56251790359,-1.12398176473,-1.10316794018,-1.56485566666,-1.10860038921,0.491523153139,-0.747215365321,-1.18009623283,-1.20636237577,-1.70896303177,-1.16972780263,-0.884279416043,-1.42372381051,-1.11877717393,-1.0639538862
Account_Enquiry,0.0587250183387,-1.18735283912,-1.08106440874,-1.21253777251,-1.02057052469,-1.12834771481,-1.22375146511,-1.28212595583,-0.675027092993,-1.27111772759,-0.971504556491,-1.10672045042,-1.32518470706,-0.671270418342,-1.29030726788,-1.28353723306,-1.13744647442,-1.3092064116,-0.934004591585,-1.08115435631,-1.40210432645,-1.32499213633,-0.55418653618,-1.05544604457,-1.09427535126
Payment Issues,-1.60204689302,-1.57006942227,-1.1427844306,-1.23063677876,-1.17358513305,-1.20547506965,-1.14642877177,-1.13314376149,-1.21540042431,-1.89910579042,-0.239778002807,-1.24856732798,-1.65497777005,-1.62522674664,-1.24128655099,-1.34479267732,-1.66520316569,-1.33114850098,-1.03888785307,-0.721550612269,-0.51698572142,-1.34051236106,-0.950316579169,-1.19807956862,-1.33266096557
Store_Pickup_Queries,-1.0729846017,-1.17184827314,-1.04200704798,-1.16078800713,-0.960157463064,-1.30818476463,-1.17153172704,-1.26092606597,-1.7824722391,-2.54427365557,-1.33800722393,-1.12390952067,-1.06363609426,-1.74596240983,-1.16338172114,-1.46845507788,-0.86780740252,-1.04435227744,-1.26571005575,-1.43132789565,-1.50701192318,-1.19480629848,0.0201191847059,-1.09341489893,-1.05777846119
Payment Issues,-1.67189922497,-1.28763475657,-1.10429433282,-1.39014061972,-1.61039572461,-1.20557903137,-1.21625933486,-1.14181516243,-0.379133257468,-1.66059382697,0.451054341839,-1.23381232204,-1.50436169382,-1.57842620523,-1.22399608961,-1.11948237418,-1.47682052416,-0.906112493559,-1.05357864408,-1.50707177423,-1.30041792268,-1.73687569472,-2.43232631397,-1.22528568145,-1.14301866869
Shipping Inquiry,-1.36737949595,-1.31864703098,-1.24750152573,-1.26043508803,-1.2369393186,-1.44728803077,-1.2489305702,-1.09876618416,-1.17007616951,-2.28729129272,-0.964839059494,-1.14011329739,-1.38278115687,-1.13653011062,-1.2463841401,-1.58769271799,-1.59543905809,-0.877725691836,-1.4215799041,-1.15434212332,-0.663438576905,-1.63918424572,-0.885940042809,-1.08066550385,-1.0732363196
Product Inventory,-1.35639528739,-0.89978956404,-1.06099040346,-1.04661147605,-1.34026863951,-0.979575629513,-0.993887698376,-1.08280938867,-1.69345532042,-0.564585170907,-1.39987795277,-0.908833566049,-1.23637581922,-1.44888681979,-0.973495404142,-0.483788438471,-0.4198580011,-0.67867031857,-1.53938822073,-0.919315056732,-1.05339592681,-0.814113234409,-1.37115097071,-1.0821992029,-1.07861208748
Giftcard_Issues,-1.21142212139,-0.938565396067,-1.32469156211,-1.22775594611,0.58907754589,-1.14036971983,-1.17688178076,-1.16241479833,-1.46434296626,-1.0748193595,-1.32339776313,-1.0060801091,-1.1125576994,-1.4536183606,-1.2894559527,-1.18445572025,-1.61985523255,-1.97582603948,-1.64659658054,-0.815366676758,-0.899769413679,-1.56300153803,-1.59170336806,-1.20800447988,-1.10229359522
Shipping Inquiry,-1.47780520349,-1.2703571887,-1.21173371327,-1.14989682237,-1.08328451715,-1.19985958471,-1.17048421956,-1.30760338088,-1.62256167578,-1.33701977005,-1.66499221635,-1.1001306399,-1.57022802883,-1.21825534649,-1.07826527177,-1.17440313183,-1.30153672998,-0.88703238374,-1.41592094944,-1.1475670562,-0.446252690342,-1.72193997261,-0.678851778797,-1.17956036932,-1.18274266971
Promotions/Deals/Discounts,-1.28143926328,-0.989605716305,-1.05143208668,-1.14495609432,-0.908157483744,-1.44094740605,-1.07769382557,-1.12325536877,-0.906894384788,-1.62834374615,-1.29844506625,-1.08503203378,-1.05629064035,-1.4947871727,-1.10201395473,-1.57330318303,-1.46380534377,0.896093378348,-1.2333600957,-1.06711068459,-0.877924564251,-1.24898779557,-2.01561900029,-1.04799746337,-1.05905828086
Order_Issue,-1.21969905201,-1.15052180179,-1.18676116884,-1.14226887555,-1.18470225987,-1.27480992439,-1.05934784138,-1.01955571209,-1.33098942956,0.136454327764,-0.346490728692,-1.0756592115,-1.30944355362,-1.51709424242,-1.09973140777,-1.39643872786,-1.32140485039,-1.21920394861,-1.34013496952,-1.84502225872,-1.21526452347,-1.15704100281,-1.22362334219,-1.12757166056,-1.02753543012
Product Details,-1.39222071295,-1.15087687234,-1.23729222099,-1.27597858484,-1.46781069741,-1.35486853471,-1.20269362731,-1.22653834032,-0.993921079858,-1.56728702838,-0.632863691327,-1.1220859184,-1.20315072743,-0.527983684451,-0.871803831734,-0.375960912281,-0.671334854028,-0.923022458645,-1.32921731838,-1.34841015628,-0.994264516703,-1.01795956621,-1.35958592148,-1.00506688685,-1.12822826222
Order_Issue,-1.43321839461,-1.34007277859,-0.98700349955,-1.20562823406,-1.26877787454,-1.27593841241,-1.17047670142,-1.25555535724,-1.39776768751,0.342764350305,-0.611683669359,-1.22751582593,-1.95384720214,-1.7370078344,-1.14438472838,-2.1508271929,-1.55223872699,-0.559596842397,-1.78059578449,-1.03649352986,-1.58206838496,-1.38268479487,-1.59944474678,-1.1589042736,-1.10436154097
Promotions/Deals/Discounts,-1.46799098783,-1.27102719688,-1.21254729744,-1.35779800605,-1.68629401224,-1.38414401956,-1.04541180454,-1.20100448766,-1.8079149112,-0.975170745099,-1.05765491985,-1.40894177361,-0.99640455017,-0.500170400028,-1.37815237763,-0.654826092837,-0.772122710489,-0.374162066811,-1.21264607533,-1.21450005726,-0.798454834561,-1.98643336596,-1.06703087211,-1.19720778331,-1.26363355175
Shipping Inquiry,-1.64165193722,-1.47143252903,-1.36832107692,-1.47235749176,-1.26104432821,-2.07802279467,-1.23759346686,-1.30306017461,-1.7507718987,-2.09110517908,-1.55372846127,-1.32115085865,-1.49629632903,-1.69509910474,-1.35777390918,-1.72195231761,-1.45669320882,-2.4657198865,-1.22892475314,-1.38983713358,0.326410871173,-1.97945623052,-0.207149309971,-1.27602349302,-1.13086272111
Store_Pickup_Queries,-1.30894145682,-1.1460690043,-1.0684354078,-1.18382480653,-1.43926176454,-1.60390954308,-1.32623933588,-1.17669296462,-1.10305254442,-1.70288019337,-1.53031671595,-1.21492129606,-1.57519432359,-1.55733608089,-1.25804451798,-0.478746277213,-0.62601024745,-1.03391291501,-1.4337641151,-1.39352660046,-2.01063513164,-1.37721313511,0.377850119769,-1.13403813499,-1.1100152073
Promotions/Deals/Discounts,-1.32614645231,-1.40492268512,-1.21531971489,-1.27341433501,-1.31210438871,-1.19894356757,-1.19114819988,-1.18408151711,-0.761842972418,-0.577897589518,-1.78788630456,-1.2173955184,-1.22362335548,-1.5004958763,-1.19514856948,-0.830784483514,-1.6299320213,0.00681750702516,-1.16297117594,-1.30368941813,-1.38332363091,-1.34391185428,-1.06077729203,-1.07473383133,-1.09935610641
Shipping Inquiry,-1.28951627558,-1.25350673546,-1.06007733359,-1.45422549876,-1.3112214987,-0.950734667833,-1.17676979321,-1.35097766558,-1.32534382142,-1.50983329822,-1.19208673623,-1.20568822895,-1.38082334165,-1.23729284671,-1.25706557413,-0.988774436988,-0.786033467191,-2.14497419487,-1.07114379524,-0.999520442004,0.914157597164,-1.76059799642,-1.55725801728,-1.10511934048,-1.11201461737
Product Inventory,-1.24174426434,-1.2470496006,-1.14383813191,-0.91996970766,-1.32117636372,-1.13880769419,-0.526406198281,-1.10028715912,-1.27721691936,-1.31423670289,-1.36146030006,-1.02593747361,-1.1981263034,-1.16149845655,-1.03768328891,-1.18953122781,-0.0486927431134,-0.822470548312,-1.13934334509,-0.914835296549,-1.41947993303,-1.03667662261,-1.88458509704,-1.10190049725,-1.07043046212
Payment Issues,-1.22596890516,-1.2058471797,-1.05058041872,-1.0720242886,-1.05419501076,-1.62149117252,-1.13904046165,-1.01487285876,-0.641774762704,-1.60997199839,0.11659785007,-1.04776933335,-1.7617023251,-0.92821160923,-1.13711893803,-0.777365515136,-0.807408693134,-1.50805866821,-1.18794891895,-0.759303843141,-1.53500144426,-1.29889894933,-0.827972792331,-1.08783797521,-1.10284325055
Size-Shape,-1.11163641731,-1.03844125622,-0.995418492717,-1.10124110039,-1.45709268388,-1.16159557033,-0.854281323535,-1.25148783947,-1.04814063575,-1.18712442399,-1.06424031727,-1.04918534435,-1.21941386865,-1.36993081237,-1.02048186397,-1.39104447053,-1.19277945638,-1.11905959079,-1.31614373698,-1.12149887915,-1.30271408896,1.11943843058,-1.67570308202,-1.01750650984,-1.09662300679
Shipping Inquiry,-1.80075472568,-1.47252254482,-1.30079272227,-1.37276705216,-1.29317762401,-1.55493772335,-1.40082739291,-1.36566011314,-1.12135587052,-2.22431910803,-1.1599984673,-1.3016251857,-1.7699448381,-1.3989682541,-1.41894753558,-1.76243371061,-1.42304068575,-1.23231283829,-1.30511588515,-2.033055025,-0.125818232546,-1.57375651396,-0.269554315824,-1.19222764598,-1.38531873469
Price _Enquiry,-1.30490171255,-1.2211493829,-1.17509275737,-1.13851191915,-1.88982849206,-1.29767250518,-1.06049270982,-1.15589857899,-1.13115826303,-1.13163934108,-0.841469186875,-1.13536402268,-0.827860427296,-0.267949199044,-1.18256736876,-0.564551453772,-0.455251984828,-1.2753638693,-1.47078853347,-1.51694039273,-0.993314723272,-1.01049418461,-1.63995143394,-1.1087172712,-1.12657426376
Product Inventory,-1.34952477807,-1.20800656994,-1.1433379194,-1.35968375531,-1.38070274615,-0.952573772044,-1.01043340707,-1.2317443987,-1.24436023435,-1.10495367018,-1.2572623511,-1.14132512103,-1.41636255602,-1.00273139973,-1.05209189918,-0.465713334058,0.00874705060351,-1.09158635414,-1.55550271934,-1.53297611693,-0.504956793903,-0.838791504497,-1.66873742977,-1.17644120092,-1.11057323537
Shipping Inquiry,-1.26336374036,-1.143650867,-1.04204179548,-1.43859844946,-1.33808542694,-1.26461785158,-1.31850441043,-1.144695561,-0.859818305039,-1.01091715899,-1.53463282331,-1.10899561884,-1.43103187849,-1.23756286147,-1.17171453017,-1.36755728132,-0.916807210487,-1.2445784874,-1.41165042107,-1.22605983752,0.53969425732,-1.5045055209,-1.20213603796,-0.964272932436,-1.18951076654
Store_Pickup_Queries,-1.50134926211,-1.56991246735,-1.26026220223,-1.41635056598,-1.20815040054,-1.32093359781,-1.38643708259,-1.375863936,-1.33628770327,-2.67121800732,-0.961323221822,-1.5083709424,-1.30095590332,-1.53535878106,-1.48821706264,-1.55519486027,-1.73086501153,-1.3800423298,-1.60066390705,-1.56916976987,-1.28110179186,-1.62213640617,0.998562258574,-1.39172813493,-1.2966468239
Shipping Inquiry,-1.69066248557,-1.34412309066,-1.19844353505,-1.13556766119,-1.45910137662,-1.49556526069,-1.22893649828,-1.24375510923,-1.56595839507,-2.27889463893,-0.52504662494,-1.22518563806,-1.79765720188,-1.0195531919,-1.20097106573,-1.23857257124,-1.40886270112,-1.6999683049,-1.33569525041,-0.671687081169,0.630853840292,-1.88822941895,-2.28380322656,-1.04798240006,-1.10478454147
Store_Pickup_Queries,-1.71318670167,-1.51424495678,-0.937364967807,-1.54813582919,-1.00227364259,-1.00268873875,-1.28594189488,-1.34671962355,-1.35546874425,-1.85226148196,-1.10733181319,-1.30648230091,-1.3514078081,-1.42190406436,-1.45898500277,-0.931221733887,-1.43492884261,-1.3874964034,-1.81031786534,-1.56067171294,-1.51818719838,-1.89356833845,0.77716090896,-1.03750385592,-1.23211242413
Order_Assistance,-1.38461967197,-1.20258739054,-0.960682720471,-1.10567128405,-1.45247742677,-1.22111941429,-1.21511021348,-1.1402005328,0.344736340061,-1.51971731663,-0.771563200029,-1.07560833203,-1.38893448071,-0.847654427354,-0.970854271653,-1.32696325567,-0.905232446204,-1.23264447239,-1.3617414397,-1.60235212538,-0.793783916245,-1.57185339362,-1.48967096806,-0.743872305208,-0.998504433818
Store_Pickup_Queries,-1.82740181115,-1.47905471029,-1.28503448413,-1.43740024649,-1.70204305727,-1.59828392924,-1.35594529259,-1.46593875584,-0.624657125727,-1.21535873476,-1.04331511223,-1.30818465811,-1.44727186538,-1.64224883044,-1.48611451002,-1.53904609756,-0.662381918062,-1.55872992775,-0.897280115977,-1.50243381238,-0.58963282642,-2.1450647579,-0.143677552993,-1.25991966728,-1.25221593932
Order_Issue,-1.41726168696,-1.42111454848,-1.36146316391,-1.22182517339,-0.878032776625,-1.28973601789,-1.12905275513,-1.13868139388,-1.58233720717,1.07826138898,-1.58167949492,-1.16691477703,-1.09246368803,-0.928507603615,-1.28108669908,-1.20205056793,-0.965426699511,-0.893771252331,-1.45852819484,-1.366077291,-1.52793518111,-1.5131234431,-0.982257273287,-1.2224632027,-1.14576270938
Account_Enquiry,0.205770119999,-1.32926405957,-1.10527907267,-1.08057646027,-1.46917857155,-1.33210654259,-1.08372344313,-1.14292772022,-1.43481613961,-0.522925654002,-1.07466682715,0.0898882321425,-1.47463736186,-1.28607957753,-1.06309298711,-0.966973556796,-1.63058190516,-0.955684370656,-1.26389928624,-1.08070565222,-1.03405070993,-1.74546996341,-1.2231409338,-1.10629639151,-1.08397543695
Promotions/Deals/Discounts,-1.39065522998,-1.19060056748,-1.13527600089,-1.11651190344,-2.01475748318,-1.08907583905,-1.1032724077,-1.06725888374,-0.760159495122,-2.27424163595,-0.162584698073,-1.06562860064,-1.53231940067,-1.03521555241,-1.04102179324,-1.19687725184,-1.36197429397,-0.085497592975,-1.25007476033,-0.834406367645,-1.51847904514,-1.28754802084,-2.03863380495,-1.11149566038,-1.25926742129
Promotions/Deals/Discounts,-1.32590094754,-1.55954443458,-1.22706026538,-1.19428717851,-1.18663394305,-1.55367282478,-1.22626196954,-1.22994606715,-1.30003801277,-0.277209024144,-1.19933778504,-1.08396530941,-1.52622613998,-2.02495462896,-1.21136712595,-1.2189157501,-1.74018090789,0.68654819689,-1.68012877567,-1.77730874548,-2.21585459126,-1.17795570136,-1.60676098532,-1.16196101103,-1.12444792532
Store_Pickup_Queries,-1.27603776054,-1.2784719736,-1.16212736781,-1.17721390085,-1.21378108137,-1.32866537108,-1.2519772975,-1.35836466402,-1.39352135024,-0.811083913478,-1.39718507437,-1.27831170325,-1.28409361598,-1.41547917287,-1.37367212354,-1.1874257199,-1.08851269001,-1.5081549772,-1.35917646651,-0.754327402061,-0.94339941777,-1.64519869358,0.31639522813,-1.18076903463,-1.37583507117
Shipping Inquiry,-1.68136517512,-1.5358008432,-1.35206838607,-1.23777421685,-1.28133301217,-2.02639023936,-1.38303741403,-1.14668509775,-1.11441976678,-2.89735772167,-1.80330266507,-1.33167798309,-1.55242601487,-1.62892709594,-1.34290540155,-2.18437065228,-1.82651320154,-1.21990869838,-1.35164423249,-1.62192213543,0.677760362357,-1.73699316631,0.279203933281,-1.15049324282,-1.20475390583
Shipping Inquiry,-1.5154489081,-1.43942920451,-1.20910517914,-1.42406543441,-1.1911119826,-1.01367823782,-1.31620034739,-1.25102753184,-1.5346062246,-1.48251388952,-1.74582927253,-1.11148537356,-1.2923718826,-1.45158295632,-1.31925461356,-1.01673820171,-1.58016876012,-1.02927231188,-1.30009131601,-1.11896910435,1.2562897311,-1.71685590343,-1.29207544045,-1.16582976028,-1.09491265164
Warranty Enquiry,-1.01590113925,-0.723870111583,-1.03899017028,-1.05038447551,-1.33034115367,-1.12542514813,-0.18212882479,-1.07547418944,-1.17772008987,-1.39698194268,-1.20545799952,-1.0246196527,-1.16437608329,-0.89461492898,-1.07936520699,-1.12453819479,-1.73749756571,-1.15007524757,-1.1905279602,-0.901028710778,-1.44338000757,-0.905003360732,-1.46418185308,-0.994656964637,0.716680421207
Shipping Inquiry,-2.04880820455,-1.6182619755,-1.54883139676,-1.62637278629,-1.41762278969,-1.87462564828,-1.59770268662,-1.48603276033,-2.06521242492,-3.49908616168,-1.20120660999,-1.54737219955,-1.32388582339,-1.58119956666,-1.6373626261,-1.56858129196,-2.12610315167,-2.02566836132,-0.771285238047,-0.984448193088,0.284317105254,-1.96909126414,0.0674907342207,-1.36960947354,-1.31417002156
Order_Issue,-1.210762892,-0.925007074795,-1.07004944437,-1.05467914584,-1.42057047829,-1.01760239401,-0.99677652924,-1.00475625954,-1.10512638456,0.950728084765,-0.962088944496,-1.40830491839,-1.51001490519,-1.33003610612,-0.99395103024,-1.34569475352,-1.225006375,-1.37251494368,-1.22486452752,-1.44483831753,-1.68784664306,-1.15232750794,-1.57930993144,-1.00800082004,-1.05772925526
Price Match,-1.66781149983,-1.42622165062,-1.37515832909,-1.50564747204,-1.70059216421,-1.15002268053,-1.58741216266,-1.38601512926,-1.49065066529,-2.33712381348,-1.16854364641,-1.18499654117,0.592482047266,-1.2825230688,-1.36489487265,-2.00698917038,-1.61499456405,-1.30434923123,-1.30427325337,-1.49774330757,-1.74091801707,-2.37915042847,0.0598501473305,-1.31138392183,-1.362670234
Layaway Query,-1.48246896106,-1.03246326169,-1.39908217022,-1.0463213593,-1.29398837991,1.05776230554,-1.22560892434,-1.15611448309,-1.53883671929,-1.65162972671,-1.5423396506,-1.25225851407,-1.20968475421,-1.48181552667,-1.39765716078,-1.26972996122,-1.37601572361,-1.094569491,-1.5900223955,-1.34020495413,-1.92070266519,-1.1639746363,-1.86501125739,-1.18214301368,-1.01210135872
