,Account Disabled,Account Info,Account Setup,Add Ons,Additional User,Anti Virus,App Issue,Appointment,Bill Explaination,Bill Related,Block Calls,Cable Box Not Working,Cable Issue,Call History,Caller Id,Cancellation,Change Package,Channel Issue,Channel List,Chhange Address - My Move,Dail Tone Issue,Details Of Existing Plan,Digital Adapter,Dvr Issue,Email Issue,Home Wifi,Internet Not Working,Login Issue,Make Payment,Modem Issue,Modem Setup,Multiple Tv,Odc-Not Working,Odm,Online Tv Issues,Order Status,Payment Status,Phone Cancellation,Phone Not Working,Phone Setup,Plan Explaination,Purchase Modem,Receving Bill - Paper&Paperless,Refund,Remote,Return Box,Service Availablity,Service Issue,Signal Issue,Smart Tv,Speed Issue,Streaming,Tv Not Working,Tv Setup,Twc Id,Update,Upgrade Plan-Internet,Voice Mail,Wifi Password
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Cable Issue,-1.26518881958,-0.997571364388,-1.13744637123,-1.04355030843,-1.14546003393,-0.999264855483,-1.61948360995,-0.87490512631,-1.37519959552,-1.17920026465,-0.999957099107,-0.785564387534,-0.110939702718,-0.999992016318,-1.07871658095,-1.56513876395,-1.05081161915,-0.869934708433,-1.00401951402,-0.997328819716,-0.999993126667,-0.992325742222,-1.0607075389,-0.967830203654,-0.976970988835,-0.98367022223,-0.894978968932,-0.92627176348,-1.01879547779,-1.18190664052,-0.880253391634,-1.04384365234,-1.09530384865,-1.04767477627,-1.00087673922,-1.00613095857,-1.00174676897,-1.0343817858,-1.5023338191,-1.15380467341,-0.969119788541,-0.953748074337,-0.999987375005,-1.05704754068,-1.00597763241,-1.41689394115,-0.989872467693,-0.894662015623,-0.814941518803,-1.00378097795,-0.997596378087,-0.9891140715,-0.935529634795,-0.977646108308,-1.17255797495,-0.990582433108,-1.09105852493,-0.999889616145,-1.0683936023
Account Disabled,0.0118491783408,-1.0530998614,-1.02409312647,-1.03374525831,-1.02246267226,-1.33583527276,-1.53482916203,-1.11663124358,-1.07569308555,-1.01576096308,-1.05453219962,-1.58744142132,-1.259535305,-1.00073573151,-1.13359949182,-1.01234660651,-1.01536428083,-1.1827537351,-1.04354052821,-1.25034657735,-1.16578688896,-1.01281516265,-1.0333230257,-1.07446804061,-1.04337158719,-1.08065257716,-1.23325287091,-0.697623908055,-1.0097207907,-1.11215368656,-1.06604660466,-1.02328825252,-1.40832991318,-1.0874854094,-0.827065446959,-1.00522753875,-1.00204466989,-1.00583923845,-1.17420009437,-1.041248772,-0.974162630338,-1.07107272753,-1.00109320586,-1.0010103065,-1.03215724392,-1.34717547888,-1.24741429937,-0.963587413972,-0.851080331919,-1.00252147287,-1.04359115201,-0.941775549326,-1.01271173847,-0.919296762237,-1.32667266266,-1.06246736574,-1.07033886916,-1.44491570971,-1.06604733414
Speed Issue,-1.18780830541,-1.19853881836,-1.05846940122,-0.999971494768,-1.0000117478,-0.999906425265,-1.01252546159,-1.56709210637,-1.22190094779,-1.26438619184,-0.999959903693,-1.02587013456,-1.18149803786,-1.09019250219,-1.0311998444,-0.99820855605,-0.999956486254,-1.00541399311,-1.01146320937,-0.99993871471,-1.0971352246,-0.978668081665,-0.999963429814,-0.987856689415,-0.999942607293,-2.29013634826,-1.88619417734,-0.984822374929,-1.01441772888,-0.999890064509,-1.60979878691,-1.00000579084,-0.999931163764,-1.40665711771,-1.01467983183,-1.00491263529,-0.999976742814,-1.01367252124,-0.994306906661,-1.0876179769,-0.975231558084,-0.986943383825,-1.00003307645,-1.0156986051,-0.999988593021,-1.30363739473,-1.91256082922,-0.981325001853,-1.19158775065,-1.00001371857,0.922803792326,-0.990728850086,-1.07741597368,-1.06616558045,-1.00002109002,-1.03305291153,-0.957771714344,-0.999889124599,-1.05355968118
Odm,-1.23773355478,-1.03999352488,-1.01369075568,-1.05590925505,-1.04065132848,-1.01647863292,-1.06061804765,-1.343412502,-1.00714677186,-1.01898592398,-1.09136820798,-1.45088506652,-0.994490554953,-1.00069532224,-1.0118341057,-1.01591811752,-1.00370249559,-1.07528947853,-1.47461315435,-1.41671078801,-1.27393938095,-1.18765416313,-1.05666639356,-0.995099170022,-1.2045439274,-1.46642846139,-1.02537373738,-1.31127713056,-1.0137343672,-1.0835037862,-1.05072208477,-1.03860892052,-0.583906061576,-0.492192537121,-0.970244379847,-1.00465183239,-1.0044471922,-1.00393960839,-1.01230208699,-0.998410312485,-1.00264388564,-0.993905016237,-1.00107307077,-1.03076258378,-1.77777298208,-1.37647339383,-1.17104951283,-0.907392423504,-0.76433407646,-1.08462376476,-1.10364479909,-1.02256871465,-0.963354910957,-0.842124389532,-1.21856133141,-1.04587048902,-1.09971712762,-1.31469663506,-1.04138124399
Login Issue,-1.00258358428,-0.998719158792,-0.944489000178,-0.999994392811,-1.0118272674,-0.999976668037,-1.06418534524,-1.03601438303,-1.00826873179,-1.07089568664,-0.999982449485,-1.40587331612,-1.56325276355,-1.05766885423,-1.34051468641,-1.02565143288,-1.00000053039,-0.996527559263,-0.997081092326,-1.00196739753,-1.00000364244,-1.01728954543,-0.999995958843,-1.42432803041,-1.95406417643,-0.993365347235,-1.59618703211,0.628693369974,-1.40081125927,-1.15819348854,-0.922563209846,-1.00000638063,-0.999955003876,-1.80964008587,-0.994288018308,-1.00503314486,-1.0222793889,-0.999999797721,-1.19891214916,-1.14519607507,-1.05902397526,-1.28012393217,-1.0118100334,-1.00820759459,-1.04444583256,-1.31690159858,-1.07756338876,-0.991839473909,-1.28093982741,-1.00158086674,-0.989111566244,-0.998802678426,-1.17873774453,-0.997610694256,-0.999956834879,-0.917292876403,-1.04315591097,-1.00596011934,-0.905025932164
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Home Wifi,-0.991129111003,-1.20404016791,-1.11236926309,-1.00000796003,-1.032511332,-0.999935378902,-1.44383584185,-1.04814404647,-1.23056095012,-0.983832563282,-0.999975038258,-1.17417092719,-1.49604333399,-0.99998481188,-1.07868757893,-1.70876452667,-1.01778889238,-1.4428539638,-1.17188987239,-0.999150089441,-1.00000064002,-0.97919760314,-0.999989051872,-1.57969543792,-0.989157611525,0.458632744834,-0.890919287296,-0.983634057306,-1.01940238182,-1.17935690694,-0.918118449091,-1.00000995832,-1.22564679885,-1.2923684772,-1.0354558811,-1.00474327894,-0.999975783114,-1.07663322422,-0.990095290823,-1.13559606985,-0.972272739163,-0.93929455057,-0.999993162066,-1.00000328081,-1.03196904419,-1.16270371036,-1.18351673001,-0.991622756666,-0.973191665203,-1.00045455133,-0.96958827334,-1.01167643234,-1.13192138378,-1.23529727357,-1.14273209696,-0.994756068935,-1.03684307741,-0.999916348056,-0.940489132696
Voice Mail,-1.56822961155,-1.00836245104,-0.999613188863,-0.999913646736,-0.999949185661,-0.999998877463,-1.0167312763,-0.999130565705,-1.01300241692,-0.99972795968,-0.999863891475,-1.51342391982,-0.999423865198,-0.999941179657,-1.03268374333,-1.01582066257,-0.999509007112,-0.996259501898,-0.999951156308,-0.999539695055,-1.11394894151,-0.999398072114,-0.999831639487,-1.04057742995,-1.01503620734,-0.998681797929,-0.998546268681,-0.996917658662,-1.01248548959,-1.08232344568,-1.05855972275,-1.0000013954,-0.999509361071,-0.999970912473,-0.999828690514,-0.999744367528,-0.999865331541,-0.999970920204,-1.50906252429,-1.08990380644,-1.01899626864,-1.03819805115,-0.999918835519,-0.999956774812,-1.0039956935,-1.30199197204,-1.10109126859,-1.00244199637,-1.04722025268,-0.99988959195,-0.917437597077,-0.999347424195,-0.999338770299,-0.999886565888,-0.999936903526,-1.004061368,-1.0088266738,1.03967659568,-1.00002420775
Login Issue,-1.12816748171,-0.980074872871,-0.966809824066,-1.00784255835,-1.00843067025,-1.00332217989,-1.61206989594,-1.05421202541,-1.01957512013,-1.04511909367,-1.72085918545,-1.7486358952,-1.77438588989,-1.10299814782,-1.38335670172,-1.01710198982,-1.00645165677,-1.51104125737,-0.996866557767,-1.48455611844,-1.00100693671,-1.02266707255,-1.00267802255,-1.35698630401,-0.532631764749,-0.993661759388,-1.4357652475,0.132503969371,-1.27965126107,-1.1524775816,-1.00828538144,-1.00038933524,-1.00410124523,-1.75407496453,-1.00381985151,-1.00665200444,-1.01593769456,-1.02954578477,-1.13325576304,-1.07263247675,-1.08012440952,-1.1935151329,-1.07171775396,-1.007150766,-1.03340849281,-1.71878386443,-1.19417444676,-1.06052140364,-1.28115587081,-1.04656348376,-1.428763734,-1.0077613941,-1.14281293633,-1.03519723398,-0.993968491858,-0.888998389388,-1.05561246553,-1.01129116585,-0.999509287907
Channel Issue,-1.12644223439,-1.14874152809,-1.07070972524,-0.999993592415,-0.999998626666,-1.00760176255,-0.991907370573,-0.997859686161,-1.02497535183,-1.02434965104,-0.999941848216,-1.02847865266,-1.40922257476,-0.999984784893,-1.07156594342,-1.43783849573,-0.950952070822,0.61517436214,-0.828154539394,-0.993612538659,-0.999960344591,-1.01508409264,-0.999966475931,-1.28973614713,-0.99926790401,-1.03776639337,-0.999601341623,-0.987141229111,-1.00681195748,-1.06122942153,-1.05408926016,-1.02439154827,-0.997058470499,-1.64994762441,-1.01444581711,-0.999919060736,-1.00225254599,-0.99999379679,-0.999938887657,-1.03544463309,-0.968843178897,-1.1062389119,-0.999978968868,-1.00001995643,-0.974678404372,-1.30199197204,-1.1583681694,-1.15450051868,-0.993087260286,-1.03387283355,-1.91155280517,-0.985073872291,-1.16287979204,-1.11188498677,-1.13133903036,-1.04399455486,-1.11931940013,-1.06556134168,-1.02687090034
Cable Issue,-1.26518881958,-0.997571364388,-1.13744637123,-1.04355030843,-1.14546003393,-0.999264855483,-1.61948360995,-0.87490512631,-1.37519959552,-1.17920026465,-0.999957099107,-0.785564387534,-0.110939702718,-0.999992016318,-1.07871658095,-1.56513876395,-1.05081161915,-0.869934708433,-1.00401951402,-0.997328819716,-0.999993126667,-0.992325742222,-1.0607075389,-0.967830203654,-0.976970988835,-0.98367022223,-0.894978968932,-0.92627176348,-1.01879547779,-1.18190664052,-0.880253391634,-1.04384365234,-1.09530384865,-1.04767477627,-1.00087673922,-1.00613095857,-1.00174676897,-1.0343817858,-1.5023338191,-1.15380467341,-0.969119788541,-0.953748074337,-0.999987375005,-1.05704754068,-1.00597763241,-1.41689394115,-0.989872467693,-0.894662015623,-0.814941518803,-1.00378097795,-0.997596378087,-0.9891140715,-0.935529634795,-0.977646108308,-1.17255797495,-0.990582433108,-1.09105852493,-0.999889616145,-1.0683936023
Login Issue,-1.36229800482,-1.11630037323,-1.00152478251,-1.06506475423,-1.1289071302,-1.02430796271,-1.05064160392,-1.07570947913,-1.0346683458,-1.06022545512,-1.18952172798,-1.47073851904,-1.62083254839,-1.1965969453,-1.23211450258,-1.03030475687,-1.00938682026,-0.87305545523,-0.979185687574,-1.47528167317,-1.75807447527,-0.99378402858,-1.06616212579,-1.37655328023,-1.64883007319,-1.15947014708,-0.813459060737,-0.224012132602,-1.46640722369,-1.11844133808,-1.14461483175,-1.05335673496,-1.83976620376,-1.74756241258,-0.985764262841,-1.00851756273,-1.01883429553,-1.04772564258,-1.45477692775,-1.17672025696,-0.972933588608,-1.13687891176,-1.01593005006,-1.01788585103,-1.2407067242,-1.6421348964,-1.0337677995,-0.967081119223,-0.944794607021,-0.999268866095,-0.966156454172,-0.976802645028,-0.982876392818,-0.889358944607,-1.37917201362,-0.996988410889,-1.11059527558,-1.36578961397,-1.03422207756
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Cable Issue,-1.26518881958,-0.997571364388,-1.13744637123,-1.04355030843,-1.14546003393,-0.999264855483,-1.61948360995,-0.87490512631,-1.37519959552,-1.17920026465,-0.999957099107,-0.785564387534,-0.110939702718,-0.999992016318,-1.07871658095,-1.56513876395,-1.05081161915,-0.869934708433,-1.00401951402,-0.997328819716,-0.999993126667,-0.992325742222,-1.0607075389,-0.967830203654,-0.976970988835,-0.98367022223,-0.894978968932,-0.92627176348,-1.01879547779,-1.18190664052,-0.880253391634,-1.04384365234,-1.09530384865,-1.04767477627,-1.00087673922,-1.00613095857,-1.00174676897,-1.0343817858,-1.5023338191,-1.15380467341,-0.969119788541,-0.953748074337,-0.999987375005,-1.05704754068,-1.00597763241,-1.41689394115,-0.989872467693,-0.894662015623,-0.814941518803,-1.00378097795,-0.997596378087,-0.9891140715,-0.935529634795,-0.977646108308,-1.17255797495,-0.990582433108,-1.09105852493,-0.999889616145,-1.0683936023
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Internet Not Working,-1.27999127275,-1.14918938672,-1.0569799089,-1.00144189225,-1.15815832001,-0.998949795214,-1.03828859722,-0.989611514146,-0.99891128157,-0.990526020755,-1.16912440649,-1.30144896419,-1.61215628969,-1.3250488645,-1.10192677842,-0.993734053159,-1.01604456886,-0.979937245377,-0.998811989638,-0.993719442736,-1.89559899327,-0.978843777726,-1.00001130149,-1.23456478612,-0.989102006639,-0.972984329885,0.292607691801,-0.994437631952,-1.44476253727,-1.01330678581,-1.16456280687,-1.01862315349,-1.13338132764,-1.61122700195,-0.997836491662,-0.995840893298,-0.999530552774,-1.08628667824,-1.65856399318,-1.20441288073,-0.93610363986,-0.983360005462,-1.01427261163,-1.02396447703,-1.51121780443,-1.79746454738,-0.963320348839,-0.960001482969,-0.979888154658,-0.99891944322,-0.629684938544,-0.989116392141,-1.08078442343,-1.03454274824,-1.25890551627,-0.990855849658,-0.93524272482,-0.999938387522,-1.08424175861
Voice Mail,-1.56822961155,-1.00836245104,-0.999613188863,-0.999913646736,-0.999949185661,-0.999998877463,-1.0167312763,-0.999130565705,-1.01300241692,-0.99972795968,-0.999863891475,-1.51342391982,-0.999423865198,-0.999941179657,-1.03268374333,-1.01582066257,-0.999509007112,-0.996259501898,-0.999951156308,-0.999539695055,-1.11394894151,-0.999398072114,-0.999831639487,-1.04057742995,-1.01503620734,-0.998681797929,-0.998546268681,-0.996917658662,-1.01248548959,-1.08232344568,-1.05855972275,-1.0000013954,-0.999509361071,-0.999970912473,-0.999828690514,-0.999744367528,-0.999865331541,-0.999970920204,-1.50906252429,-1.08990380644,-1.01899626864,-1.03819805115,-0.999918835519,-0.999956774812,-1.0039956935,-1.30199197204,-1.10109126859,-1.00244199637,-1.04722025268,-0.99988959195,-0.917437597077,-0.999347424195,-0.999338770299,-0.999886565888,-0.999936903526,-1.004061368,-1.0088266738,1.03967659568,-1.00002420775
Email Issue,-1.15482309434,-0.942104201427,-0.995807086886,-1.00848705625,-1.00001029776,-0.993019646235,-1.73842300127,-0.982265704529,-1.0131398097,-0.995077629069,-1.93289524119,-1.61685524567,-1.52857816294,-1.08499811389,-1.22813702252,-0.999887977233,-0.999928579989,-1.58880016941,-0.996998833497,-1.61917563612,-1.00000440341,-1.00457423228,-0.999981039559,-1.10547516255,0.45381142214,-0.974712831585,-0.987286720312,-0.734808554955,-1.03017562822,-1.09941976326,-0.982587700929,-1.00000980425,-0.996865931856,-1.3082299846,-1.00650459357,-0.999959791338,-0.999996991696,-1.03790740721,-0.993729108512,-0.968163848916,-1.03897714113,-0.999608284545,-1.08184336603,-1.00159600091,-1.00365687964,-1.83070924763,-1.1784318171,-1.01283347479,-1.09154380259,-1.05729736311,-1.49109242171,-0.999927454109,-1.02578689173,-1.03824582955,-0.988297332541,-0.918807164331,-1.02739973823,-0.999911029313,-1.07796780831
Account Disabled,0.360854339002,-0.976180452639,-0.980391142268,-1.00047990481,-1.00003090713,-1.4482626838,-1.4187959444,-1.26276185628,-1.0837689568,-1.00784732338,-1.00000727997,-1.30033332188,-1.34067516755,-1.00002843527,-1.18464134146,-1.00414074707,-1.01255921244,-1.22078833167,-1.01059301989,-1.00008033498,-1.00001718466,-1.00322321487,-1.00003162779,-1.05533473569,-1.00005192409,-0.999291893744,-1.15926771116,-0.497422649358,-1.0033414796,-1.11270501458,-0.998393914214,-1.000027526,-0.99994536777,-1.01560826107,-1.1662583254,-1.00254156702,-0.999998560659,-1.00493825976,-1.2110065077,-1.03577580434,-1.08595088612,-1.0610067631,-1.00000497999,-1.00048845758,-1.03718257844,-1.30199197204,-1.12539258802,-0.999949108139,-0.980099826728,-1.00140171831,-0.981414509555,-1.11653579101,-1.15335249893,-1.34732531764,-1.26868662129,-1.05109892681,-1.01733562499,-1.35359345145,-1.05638573727
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
