sessionId,lineText,lineBy,L2,L3,lineNum,issueLine
ID1229150373,caller id doesn't show up on tv,2,,Caller Id,1,1
ID1229153097,My cable box keeps rebooting for no reason. What is the cause of this and how an I stop it?,2,,Cable Box Not Working,1,1
ID1229156640,Please reset my pay per view purchase PIN,2,,Update,1,1
ID1229159267,IS there a ROKU 3 code for the ur5u-8790l-twd?,2,,Account Info,1,1
ID1229160507,"I believe I contracted a virus on my home wifi on 10/23/14. Everything had been working fine (on computer, apple TV, and my phone's WIFI) and suddenly the browser said that they were not able to ope the page and everything became unrecognizable. I have not been able to resolve the issue on my own. My WIFI does not have a password so a neighbor could have hacked in. Please let me know what I need to do to resolve this issue.",2,,Internet Not Working,1,1
ID1229160551,how do I create an e-mail address?,2,,Account Info,1,1
ID1229161824,Downgrading internet speed,2,,Speed Issue,1,1
ID1229162506,My account was upgraded months ago to 100mbps but when I test my connection it seldom reaches 70mbps download speed. I would like this to be fixed. I've already troubleshooted my equipment and everything is fine at my end.,2,,Speed Issue,1,1
ID1229165208,i am unable to connect to TWC email i am in argentina and have tried thru safari & firefox,2,,Account Info,1,1
ID1229165849,How fast is my internet?,2,,Speed Issue,1,1
ID1229165865,i need to to fowrwerd all call that comes to my cell phone,2,,Phone Setup,1,1
ID1229168472,cable box is not authorized for service,2,,Cable Box Not Working,1,1
ID1229168490,"Request, PLEASE get those annoying Ford Ads out of the TWC Home Screen!!! Thanks!",2,,Add Ons,1,1
ID1229170415,cable not working: cisco logo and error message: downloading initial application,2,,Cable Issue,1,1
ID1229173783,need help with tuning adapter and cable card,2,,Cable Issue,1,1
ID1229173793,Modem issue,2,,Modem Issue,1,1
ID1229174463,Forgot Internet modem password,2,,Login Issue,1,1
ID1229175118,I need help with wifi settings,2,,Modem Setup,1,1
ID1229175784,My internet has been slow for over an hour now. Did a speed test twice on TW and outside. Shows only 16 Download.,2,,Speed Issue,1,1
ID1229176382,How many Bengali channels are there?,2,,Channel Issue,1,1
ID1229177007,I saw the TV can be watched on laptop with TV app. Where can I download it?,2,,Tv Setup,1,1
ID1229177013,"My Cable was mistaken for the wrong apartment, and my service was disconnected.  How will I be compensented for this mistake?",2,,Cable Issue,1,1
ID1229177020,"My DVR is not working. I made an appt a few weeks ago but I had to go out of town and received a message that repairs were made to the system and my issue should be fixed. I therefore canceled my appt. Since being back in town, the system is not fixed and I need a tech to come out to look at the system. I would like to have someone come out next weekend or the following week. Thank you.",2,,Dvr Issue,1,1
ID1229179457,How can I get the new Enhanced DVR?,2,,Dvr Issue,1,1
ID1229179479,What is the next step in resetting the password if the reset tool will not recognize the MAC number?,2,,Update,1,1
ID1229180143,i unplugged the router and now it won't work,2,,Internet Not Working,1,1
ID1229184784,I had my services hooked up while my mother was there. I have never been told what my username and password is to my wifi.,2,,Login Issue,1,1
ID1229185437,I need to activate a second modem router to my home,2,,Modem Setup,1,1
ID1229188141,"I am not able to activate showtimeanytime, I am subscribed to Showtime",2,,Odc-Not Working,1,1
ID1229189407,Do you guys sell the actual phone that will go in the house too?,2,,Plan Explaination,1,1
ID1229189435,TV says 'No Signal' even after box reboot,2,,Signal Issue,1,1
ID1229191901,Set Top Box,2,,Cable Box Not Working,1,1
ID1229194164,MY phone line is not working,2,,Phone Not Working,1,1
ID1229194167,dvr,2,,Dvr Issue,1,1
ID1229194789,"We just got a new modem, and digital phone isn't working.",2,,Phone Not Working,1,1
ID1229197742,5g messed up,2,,Internet Not Working,1,1
ID1229199478,I recently purchased  and recorded a pay per view event that was deleted from my dvr to make room for more recordings. Is there any way I can watch it without purchasing it again?,2,,Odm,1,1
ID1229200531,how do i login to the UI so i can access my wifi passwords to view them and make changes?,2,,Login Issue,1,1
ID1229200549,can you please activate hbogo for me?,2,,Change Package,1,1
ID1229200566,I need to reschedule a service appointment,2,,Appointment,1,1
ID1229201153,Willow Tv?,2,,Plan Explaination,1,1
ID1229201200,Not connecting to high speed wifi,2,,Speed Issue,1,1
ID1229204627,The Standard TV package says it has Fox Sports. Does that include FSNSW in zip 78247?,2,,Channel Issue,1,1
ID1229205220,I just bought my own router/modem: Arris SBG6580. The HFC MAC# is D0 39 B3 B6 4A F6 and the Gateway Mac ID is: D039B3B64AF7.  I think you need to register my new router before I connect it.  Is that correct?,2,,Modem Setup,1,1
ID1229207977,What is my login info?,2,,Login Issue,1,1
ID1229209079,What's my account number,2,,Account Info,1,1
ID1229209600,why is my upload speed 5.74? i pay for extreame internet,2,,Speed Issue,1,1
ID1229210758,Trying to use self care but it is locked,2,,Account Disabled,1,1
ID1229211349,Digital Phone still not working after chat said they fixed the issue.,2,,Phone Not Working,1,1
ID1229211884,"A number of channels are not playing. For example, SNY and MSG.",2,,Channel Issue,1,1
ID1229213066,I am unable to reset the password on my account,2,,Update,1,1
ID1229214155,I would like to activate a new modem that I bought,2,,Modem Setup,1,1
ID1229215772,our vudu keeps buffering... what's happening?,2,,Speed Issue,1,1
ID1229216364,how to hook up vhs/dvd player,2,,Dvr Issue,1,1
ID1229216376,try to log in to TWC websit,2,,Login Issue,1,1
ID1229216952,What channel is the tv supposed to be on for cable to work?,2,,Channel List,1,1
ID1229216964,my box isnt working,2,,Cable Box Not Working,1,1
ID1229220476,Trying to set up our internet,2,,Modem Setup,1,1
ID1229220488,I don't have service,2,,Service Issue,1,1
ID1229220990,can;t log into account online,2,,Login Issue,1,1
ID1229221519,Wifi Speed suddenly very slow,2,,Speed Issue,1,1
ID1229222597,I finished my registration but I still don't have internet,2,,Internet Not Working,1,1
ID1229223152,I am locked out of my online acct,2,,Account Disabled,1,1
ID1229223157,"just got a new cable box tonight.  hooked it up and i am getting a message that says ""this cable box is not authorized for service please call your cable division 718-358-0900",2,,Cable Box Not Working,1,1
ID1229223164,"Forgot my password, username was not accepted and my security question answer ( which is correct also not accepted)",2,,Login Issue,1,1
ID1229223168,i forgot my username,2,,Login Issue,1,1
ID1229223715,My Internet had been slow,2,,Speed Issue,1,1
ID1229224224,"set up dvd player,iwas just talking to rick, he gave me instuctions but they dropped out of my comuter before icould write/or print them down",2,,Dvr Issue,1,1
ID1229225839,Why can i not view fox sports southwest online?,2,,Channel Issue,1,1
ID1229225842,My internet speed is way too slow,2,,Speed Issue,1,1
ID1229225862,account disabled,2,,Account Disabled,1,1
ID1229228004,i can't log into online account it says its disabled,2,,Login Issue,1,1
ID1229230076,for some reason is not accepting my user name and password,2,,Login Issue,1,1
ID1229231192,Internet speed is slower than my selected package,2,,Speed Issue,1,1
ID1229231688,internet is going super slow can anyone help with this?,2,,Speed Issue,1,1
ID1229232723,How much is it to upgrade my internet service?,2,,Upgrade Plan-Internet,1,1
ID1229232733,"I would like to watch espn3, how do i do that?",2,,Change Package,1,1
ID1229233268,Why is my DVR freezing all the time?,2,,Dvr Issue,1,1
ID1229233282,my on demand isnt working getting error 1,2,,Odc-Not Working,1,1
ID1229236022,why is my internet slow?,2,,Speed Issue,1,1
ID1229236033,CANT SET UP MODEM,2,,Modem Setup,1,1
ID1229236528,"I can't view broadcast channels, I think my signal is low",2,,Signal Issue,1,1
ID1229236542,TV Screen is indicating cable box is not authorized for service,2,,Cable Box Not Working,1,1
ID1229237061,Why all of the sudden does my phone go to TW voicemail?  I have ALWAYS used my own answering machine.  I do NOT want this service.  Why would it be added without my knowledge and how do I turn it off?  How many messages have I missed because my phone all of the sudden won't let my answering machine answer?,2,,Voice Mail,1,1
ID1229237072,remote is malfunctioning - need new one,2,,Remote,1,1
ID1229237618,"Our internet seems to drop in connectivity at night starting around 8pm~9pm and returns to normal the next morning, Is there an answer to this problem?",2,,Signal Issue,1,1
ID1229238610,I just subscribed to the preffered TV plan. does this come with a wifi router or do i have to buy my own?,2,,Plan Explaination,1,1
ID1229239563,Forgot Wifi password,2,,Account Info,1,1
ID1229241134,forgot my password for my account online,2,,Login Issue,1,1
ID1229242113,twc id  account lock,2,,Account Disabled,1,1
ID1229242635,Activate Modem,2,,Modem Setup,1,1
ID1229243108,new episodes of HBO show not showing up on HBO on demand,2,,Odc-Not Working,1,1
ID1229246129,My channels aren't working on one of my TV's,2,,Channel Issue,1,1
ID1229246138,my internet speed is sooooooooooo sloooooooooowwwwwww,2,,Speed Issue,1,1
ID1229247111,Picked up modem today. Not connecting. So get an error message on https://registration.rr.com/,2,,Modem Issue,1,1
ID1229248797,My DVR is not recording shows,2,,Dvr Issue,1,1
ID1229249885,stuck on downloading initial application. help,2,,Service Issue,1,1
ID1229250321,my user name and password dont work,2,,Login Issue,1,1
ID1229250841,cant log on...forgot my username,2,,Login Issue,1,1
ID1229251847,I'm paying for 300mbs/s internet but only getting 50mb/s... i want to get the 50 mb/s internet,2,,Speed Issue,1,1
ID1229251895,We have been Time Warner customers for over ten years now.  We are currently one phone call away from cancelling TW and switching to Verizon.  We have had endless problems without any permanent solutions.,2,,Cancellation,1,1
ID1229252764,forgot my wifi password,2,,Account Info,1,1
ID1229253234,Modem will not provide internet access to wireless router,2,,Internet Not Working,1,1
ID1229253256,My tv/internet survices was supposed to be transfered  this past Friday but were not. I'd like to double check they are completed now.,2,,Service Issue,1,1
ID1229253691,"is the $15 per month internet only plan is available in my area? zip 79912 el paso, texas",2,,Service Availablity,1,1
ID1229253698,twc id and modem cannot activate,2,,Modem Setup,1,1
ID1229253725,"I had cable TV hooked up today, and the technician said the cable box service was currently unavailable so he said he would return to help me set up the box.  I tried turning the box on and it did an update and now it is saying this cable bosx is not autherized for service.  The technician has yet to return or call.",2,,Cable Box Not Working,1,1
ID1229255148,why is my internet so slow?,2,,Speed Issue,1,1
ID1229255608,modem activation process,2,,Modem Setup,1,1
ID1229255631,my internet is sooo slow,2,,Speed Issue,1,1
ID1229257402,unable to apply for twc Id account. says already registered,2,,Account Info,1,1
ID1229258292,140 AHC channel is breaking up,2,,Channel Issue,1,1
ID1229258310,wifi range,2,,Home Wifi,1,1
ID1229260006,I wanted to find out why my download speed is much slower than the 200mps down than advertised,2,,Speed Issue,1,1
ID1229261407,I installed new modem and the speed is slower than with the old one. Why?,2,,Speed Issue,1,1
ID1229263970,the dumb website will not let me sign in,2,,Login Issue,1,1
ID1229265738,I dont remember my id and password for twc.com,2,,Login Issue,1,1
ID1229266944,i forgot my password but do not remember ever answering the security question,2,,Login Issue,1,1
ID1229266977,"Not all of my channels are working such as Fox, NBC, ESPN. Is this my issue or are others reporting this?",2,,Channel Issue,1,1
