Client,sessionId,lineNum,lineText,lineBy,L2,L3_old,L3,issueLine
British Gas,INT-sv1appin06-1452618428516-178045,1,I have a bill I wanted to pay but its not showing online,2,,Unable To Make A Payment,Billing & Payments,1
British Gas,INT-sv1appin06-1452616203821-177643,1,"hi my name is elena loredana ciobanita and I would like to have the bill gas on my name if possible, please",2,,Change Name/Address/E-Mail Etc.,Account Management,1
British Gas,INT-sv1appin06-1452615710743-177554,1,i just can not change my password,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452615513092-177518,1,I think I have an account with you but can't look online at my statements as my email and password is not recognised. i have a direct debit coming out of my account each month. the address of the property is 10 mount st pl488NZ.,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452614948521-177424,1,"hi , my partner moved out of my house 2 weeks ago and the gas and electric was in his name , he has called british gas and got his name taken off the bill and i would like to put my name on it please",2,,Change Name/Address/E-Mail Etc.,Account Management,1
British Gas,INT-sv1appin06-1452613874902-177230,1,I am having problems when I have Changed the email address. I have received 2 emails to reset the password and still unable to access the account,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452613823234-177220,1,entered password. No response,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452612354078-176967,1,Change my email to gmail,2,,Change Name/Address/E-Mail Etc.,Account Management,1
British Gas,INT-sv1appin06-1452611617566-176853,1,I wanted to register for an online account,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1452609827076-176581,1,"i've just checked my credit score and it's poor because of a defaulted payment of &pound;227 back in september 2011 for a student property i was living in,  however i had moved out at that point, do you have any information on how this can be taken from my name?",2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1452609252065-176502,1,still not receiving or getting my password accepted,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452607780514-176293,1,my password wont let me in,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452527717389-166179,1,trying to check account online,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1452526315764-165929,1,"I am a pay as you go customer and i am trying to register online, but it is not allowing me. Says customer reference number is incorret.",2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1452526305017-165928,1,Is there a problem with your web site.  I cannot log in?,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452526259976-165920,1,Ian having problem to pay my bill. Can I pay half now and another part in two weeks?,2,,Ways To Make A Payment,Billing & Payments,1
British Gas,INT-sv1appin06-1452525894688-165864,1,Hi. I can't log in to my account and I wanted to advise you as a courtesy that I have cancelled any future payments for your Homecare service as we are leaving,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452523753457-165525,1,I am trying to register on line but its not happening. What I want to know is do I still get the Warm Home Discount and if not has anything replaced it to help me. My account ref is 850013365824,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1452523210665-165436,1,I can't create an account,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1452522938347-165390,1,i was wondering if i could change to monthly debit,2,,Ways To Make A Payment,Billing & Payments,1
British Gas,INT-sv1appin06-1452522188440-165286,1,HELLO IM THE NEW CUSTOMER AND I MOVE IN TO PROPERTY I WOULD LIKE TO SET UP MY ACCOUNT AND METER READING FOR GAS AND ELECTRIC DID I NEED TO CALL TO BRITISH GAS YOU CAN HELP PLEASE,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1452520938948-165130,1,could you please tell me how much i now owe on my debt with yourselfs please,2,,Account Details,Account Management,1
British Gas,INT-sv1appin06-1452520003661-165029,1,I changed to a collective BG tariff last month and I should be saving money as the unit costs are lower.  I was expecting a reduction in DD but this has not happened,2,,Bill_Explanation/Usage/Estimated Bill,Billing & Payments,1
British Gas,INT-sv1appin06-1452519889250-165013,1,I'm trying to register a new account but it keeps bringing up old details,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1452518421255-164856,1,I paid my bill on december 23rd and it left my account on december 29th but my account says i still owe 389.44,2,,Bill_Explanation/Usage/Estimated Bill,Billing & Payments,1
British Gas,INT-sv1appin06-1452518019703-164819,1,I've recently moved into a property and need to register online and also provide a date from which I am responsible for the bills,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1452517735549-164793,1,"Hello! I've got question. I was in SSE with gas and electricity, but i change my supplier for British Gas. Everything is fine, but SSE send me bill and as well I have to pay bill for British Gas. And i don't know what i have to do with it.",2,,Bill_Explanation/Usage/Estimated Bill,Billing & Payments,1
British Gas,INT-sv1appin06-1452512163502-164422,1,:I need to change the name on my account. Because I am moving out. this is a shared house and my flatmates are staying. The account is on my name so I want to change the name. Is this possible?,2,,Change Name/Address/E-Mail Etc.,Account Management,1
British Gas,INT-sv1appin06-1452338212277-150863,1,Hello. I am trying to add my mother's account to my online account. It doesn't recognise her customer number.,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452271055061-144037,1,i need to change the email address associated with my online account,2,,Change Name/Address/E-Mail Etc.,Account Management,1
British Gas,INT-sv1appin06-1452186228920-133879,1,:hi trying to log on to see my bill told my account is locked,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452174193720-131954,1,"Hi Kavita, would you be able to assist me with an existing HomeCover agreement:  :I would like to find out when the agreement ends",2,,Account Details,Account Management,1
British Gas,INT-sv1appin06-1452103547280-123756,1,I have forgotten my password for my feed in tariff,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1452016098473-114385,1,Hi I recently moved into a home which was already connected to british gas. I need to sign up. I am only able to do this by phone?,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1451994852810-111412,1,I am trying to set-up an online account at my new property and I have the previous tenants bill and customer number but it won't let me register it,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1451933045472-106411,1,I am unsure if an online account has already been set up !!,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1451907671170-103239,1,"I have asked to reset my password but when I follow the instructions in your email, the link fails to work.",2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1451897350855-103046,1,"i Louise, Lorenza Monico, flat 11 60 White Lion Street N1 9PH. I recently moved in the flat and received a letter from British Gas for gas&amp;electricity bill. I need to create an account. could you please help me with that?",2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1451846751660-100338,1,My password has been rejected 3 times and yet it is correct.,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1451832109615-99381,1,Hello i am just wondering why i am being charged a monthly direct debit of &pound;31.53 for the HomeCare Two Package when its advertised at &pound;12.10.,2,,Bill_Explanation/Usage/Estimated Bill,Billing & Payments,1
British Gas,INT-sv1appin06-1451570073337-87123,1,Hi  I have set up a gas and electricity account with you and have received a letter with customer sales order no. 8500 0000 0000.  I have tried to use this to set up an online account.  However it does not recognise the above number,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1451495490085-82314,1,I've just moved into a property and want to register for an accouint,2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1451470963409-80465,1,Hi Merry Christmas. I've been having trouble with my direct debits and need to change the payment date to 28th if that's possible.,2,,Ways To Make A Payment,Billing & Payments,1
British Gas,INT-sv1appin06-1451469411793-80446,1,"i, ive just moved home and need to set up gas and electric. Was with eon in old property but want to go with British gas as have been with you before.",2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1451469043533-80440,1,"I've just moved into a new house and we've had a letter from yourselves.  I'm trying to register online with you but the name that it was addressed to is incorrect, therefore I don't think it's picking up my name with the reference number",2,,Setup Online Account,Account Management,1
British Gas,INT-sv1appin06-1451403275207-74696,1,Yes I have had two letters concerning my homecare service one has the wrong address on it since my recent move,2,,Change Name/Address/E-Mail Etc.,Account Management,1
British Gas,INT-sv1appin06-1451043412912-56850,1,just a quick question how come I'm able to log onto my account by my smart phone and not my laptop,2,,Change/Request Password/Username/Account,Account Management,1
British Gas,INT-sv1appin06-1450947414335-52988,1,Hi! I am trying to set up my online account but I can't find my customer reference number,2,,Setup Online Account,Account Management,1
