XTest,sessionId,y__true,y_pred,y_prob_max
 i would like to check and see if my iphone is unlocked ive tried restoring it and putting in other sims but i still get the activation unsuccessful message,int-sv1appin01-1394858177833-4160,Unlocking Device,Unlocking Device,0.294801853658
"morning madel - your password ""reset is not working on line ",7.41E+17,Setup/Register Account Online,Product or Service Quality issues,0.31892813377
outage,ID1221815674,Product or Service Quality issues,Product or Service Quality issues,0.268169195341
i just realised i tnk it was monday my optus phone bill was due but i have not had the money to pay it and just wanted to say i am paying it tomorrow,int-sv1appin01-1395800357721-13048,"Payment Status, Arrangement and Issue","Payment Status, Arrangement and Issue",0.410739347396
id like more information about the internet bundle 115 plan,int-sv1appin01-1394928804142-5300,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.291512133437
im interested in the my sim plan i have all the information i need but i was wondering if i sign up to that plan will i be sent a new sim or can i use my current sim,int-sv1appin01-1394800296260-2634,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.716614911795
  adam i am on a fusion 100 plan does ts include the fetch entertainment pack ,int-sv1appin01-1395456606092-3864,Details of existing plan,Details of existing plan,0.72628548742
can i change my address online  i just moved,7.24E+17,Setup/Register Account Online,Setup/Register Account Online,0.555791043953
i misplaced my modems password i tried twc online screen to reset the password but im getting a very strange screen that will not let me enter data  please help,ID1226998046,phone + plan (international/data) Upgrade/Downgrade,Product or Service Quality issues,0.983375288583
  my fiance has a iphone 4 and wants a htc one her plan is up but her plan is 50 a month and she wants to keep that its a really old plan,int-sv1appin01-1394099899134-9484,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.02910820721
does time warner have a policy against using my dvr on sporting events,ID1231326745,Product or Service Quality issues,Product or Service Quality issues,0.380054202406
"i screen my email on web mail to choose the ones i want to download it sure would be nice to have a ""delete all"" function button for the deleted items folder deleting emails from the deleted items folder 25 at a time gets tedious",ID1223646729,Product or Service Quality issues,Product or Service Quality issues,1.21723724245
 i wold like to change my sim card to a micro sim and i already have a regular sim,int-sv1appin04-1394787141309-2454,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.91528032939
  rose i tnk my contract is nearly up or already up and i wanted to see about upgrading my phone,int-sv1appin04-1394607092411-22891,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.22567197604
im considering purchasing my own modem how does ts affect my home internet in terms of wifi,ID1222040985,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.527114464673
  im interested in the 90 home bundle im wondering what the connection fee is,int-sv1appin01-1395106826602-9684,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.885963513422
when i put my sim card to my new phone blackberry 9930 i dont know why,int-sv1appin01-1395553941893-5482,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.322460620539
 wondering what upgrade options are available for the service 0418 805 169 id like a newer iphone if possible,int-sv1appin01-1394192396450-12222,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.793910799692
i have an appointment and no one has shown up,ID1221275508,Schedule Appointment,Schedule Appointment,2.08140610243
im interested in the 115 bundle with entertainment do you have any plans that have unlimited mobile calls,int-sv1appin01-1394490029989-18792,phone + plan (international/data) Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.829258230196
that would be fantastic thank you and i able to purchase more top up calls so i can call people before the xxxxxx  and also buy more data,int-sv1appin01-1391411406203-11643,Data top up,Data top up,0.561508867479
there is a service outage in the coonamble nsw 2829 region ts is the trd in the past four days when will it be back up,int-sv1appin04-1396303890921-20368,Product or Service Quality issues,Product or Service Quality issues,0.712087663221
 are the unlimited plans truly unlimited,int-sv1appin01-1395643598515-7527,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.577111397514
  adam am tnking of changing from vodo to optus if i order a galaxy s3 4g can i get a wte one,int-sv1appin01-1395111338899-9874,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.117087230206
my account was disabled,ID1229905711,Activate Device/Service,Activate Device/Service,0.735540418386
just now i got a msg saying i ve used 51 wch is nnot icluded on my plan and few hours before that only i got an alert saying i have used 50 of data allowance sorry 100 of data allowance,int-sv1appin01-1395628536419-6948,Setup/Register Account Online,bill explanation,0.309662424792
what is my wifi pw,ID1235241919,Setup/Register Account Online,phone + plan (international/data) Upgrade/Downgrade,0.842742264888
i have been with optus now for roughly 5 years and always have gotten great service  i own a samsung galaxy ii smart phone the screen has been smashed was looking at maybe upgrading if possible ,int-sv1appin01-1395617295450-6484,Product or Service Quality issues,phone + plan (international/data) Upgrade/Downgrade,0.236491441831
good thanks i am after an internet package for home phone and internet,int-sv1appin01-1395013041683-6617,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.159718975671
i am good thanks i am an existing customer and my contract is ending soon if i take on the samsuung siii promotion plan can i trade in my existing sii phone as welll,int-sv1appin01-1395871978434-15412,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.172780688918
i have a plan with 4 phones we never use the fourth so i want to shut it off  how do i do it,7.41E+17,Cancellation and Retention,phone + plan (international/data) Upgrade/Downgrade,0.527598166192
ive just moved my service to a new address and i want to make sure that my old service has been turned off also want to make sure i am on the same plan at my new address,int-sv1appin01-1394098156621-9443,Details of existing plan,Others,0.307420662567
i cannot find my password how do i reset my account,ID1219277685,Product or Service Quality issues,Product or Service Quality issues,0.117392846587
 i am currently on a fusion plan for internet and home phone i also have an optus tv foxtel account caange to optus fetch package,int-sv1appin03-1396309524752-28607,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.315549902368
i need to access my email account,int-sv1appin01-1394057922853-7958,Product or Service Quality issues,Product or Service Quality issues,0.225132520925
 you tell me if nbn is available at my address,int-sv1appin01-1394078352038-8845,Fixed internet only plan,Others,0.241747865995
  what is the break cost to the 9495 plan if you cancel mid contract,int-sv1appin01-1395716105820-10068,phone + plan (international/data) Upgrade/Downgrade,Cancellation and Retention,0.752724085795
im looking at samsung s4,int-sv1appin01-1395107665521-9720,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.03570063586
